ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15889,Jindal Steel and Power Ltd - 28/07/2022,,103750,331.544906725301,351.15,0,36431812.5,2034028.42725002125,5.91325424611111588618816401489769368325E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15915,LIC Housing Finance Ltd - 28/07/2022,,14000,325.685953517143,352.2,0,4930800,371196.650759998,8.14098557107756593609130670462761216124E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15978,Larsen and Toubro Ltd - 28/07/2022,,9000,1538.296938317,1590,0,14310000,465327.555147,3.36105860937138810116338538270639581399E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15914,Laurus Labs Limited - 28/07/2022,,30600,467.387021002059,491.15,0,15029190,727147.1573369946,5.08421884437315514030809099760197585939E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15966,Mahindra and Mahindra Financial Services Ltd - 28/07/2022,,56000,172.40768904,185.9,0,10410400,755569.41376,7.82581741865913708322854740353754236482E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15873,Mahindra and Mahindra Ltd - 28/07/2022,,7700,1088.58426297857,1118.2,0,8610140,228041.175065011,2.72057368718484027369810611258611444211E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15996,Manappuram Finance Ltd - 28/07/2022,,162000,90.359585413334,90.15,0,14604300,-33952.836960108,-2.3194596608128341952609453743729832826E-01,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15961,Marico Ltd - 28/07/2022,,38400,488.09051786625,500.5,0,19219200,476524.113936,2.54245507329247761795870183530583638683E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15922,MindTree Limited - 28/07/2022,,9600,2960.378902010625,2891.45,0,27757920,-661717.459302,-2.3283810718894796903640324208370142463E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15977,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED - 28/07/2022,,235200,268.644293926326,280.75,0,66032400,2847262.0685281248,4.50622118070890922874970193306583143067E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15933,NMDC Ltd - 28/07/2022,,134000,109.119866529,110.15,0,14760100,138037.885114,9.44038426518995838681209536471023115139E-01,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15909,NTPC Ltd - 28/07/2022,,307800,141.231737251052,141.1,0,43430580,-40548.7258738056,-9.327737066479986392761468735065176966E-02,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15954,Nestle India Ltd - 28/07/2022,,560,18274.432860499287,18285.45,0,10239852,6169.59812039928,6.02871759950858139385750321564863429595E-02,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15973,Nifty FNO SPOT - 28/07/2022,,10300,15763.763669997424,16148.15,0,166325945,3959179.1990265328,2.43841723365952246369815736585871351454E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,-2909095099.500053,1,1,0,-2909095099.500053,0,0,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15923,Oil and Natural Gas Corporation Ltd - 28/07/2022,,300300,147.596967146539,123.8,0,37177140,-7146229.2341056617,-1.6122937758546629374845727541538722349E01,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15892,Persistent Systems Ltd - 28/07/2022,,7650,3463.627019895294,3385.45,0,25898692.5,-598054.2021989991,-2.2570854034294172887736279891471488441E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15944,Power Grid Corporation of India Ltd - 28/07/2022,,221400,212.603384127073,213.5,0,47268900,198510.7542660378,4.21731703193911943001057911980491185178E-01,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15934,Reliance Industries Ltd - 28/07/2022,,19750,2587.850305062518,2396.7,0,47334825,-3775218.5249847305,-7.3864513990078007357681495852988478112E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15916,SBI Life Insurance Company Ltd - 28/07/2022,,28500,1064.743639294616,1129.15,0,32180775,1835581.280103444,6.04900168720920371605166568925773358041E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16011,SRF - 28/07/2022,,9000,2069.44854328875,2081.6,0,18734400,109363.11040125,5.87183322371427920865800521549861073015E-01,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15910,Shree Cements - 28/07/2022,,1575,19286.527601086188,19821.7,0,31219177.5,842896.5282892539,2.77485097360746214215768202414695072832E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15917,Sun Pharmaceuticals Industries Ltd - 28/07/2022,,53200,833.470253822256,850.5,0,45246600,905982.4966559808,2.04323382863951921388870910221282439513E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15912,TATA Motors Right Issue - 28/07/2022,,260775,417.340868622581,432.6,0,112811265,3979199.984946439725,3.65627536737085720899704542706181955076E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15967,Tata Chemicals - 28/07/2022,,26000,796.406671999616,822.9,0,21395400,688826.528009984,3.3266079921034079652574378591577882413E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15936,Tata Consultancy Services Ltd. - 28/07/2022,,300,3285.62528235225,3285.15,0,985545,-142.584705675,-1.4465506909836508005969893816667163356E-02,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15911,Tata Consumer Products Ltd - 28/07/2022,,90000,735.917628154731,755.2,0,67968000,1735413.46607421,2.6201807250654373728766010886444354027E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15893,Tata Steel Ltd - 28/07/2022,,127500,877.568190083314,903.85,0,115240875,3350930.764377465,2.99484532526080674889916092619790070854E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15918,Tech Mahindra Ltd - 28/07/2022,,80400,984.447330444363,995.15,0,80010060,860494.6322732148,1.08717543586674104930727715733321192566E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15894,Titan Company Ltd - 28/07/2022,,21000,1943.461948154714,2125.2,0,44629200,3816499.088751006,9.35125341753376597562263201607460549583E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15919,Torrent Pharmaceuticals Ltd - 28/07/2022,,1500,2868.619601395,2955.45,0,4433175,130245.5979075,3.02690529489426451441052030823373171194E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15896,UPL Ltd - 28/07/2022,,20800,647.146830211407,673.6,0,14010880,550225.9316027344,4.08766118501289701420615547312148510392E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15895,Ultratech Cement Ltd - 28/07/2022,,7500,5592.816972372105,5807.45,0,43555875,1609747.7072092125,3.83765513314950821113325041009338824045E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15890,United Spirits Ltd - 28/07/2022,,39375,750.890064167007,815.75,0,32120156.25,2553859.973424099375,8.63774058655906899556541417260996927411E00,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15897,Vedanta Ltd - 28/07/2022,,108500,226.345094541,228.6,0,24803100,244657.2423015,9.96224576270438201932898677071842412914E-01,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16005,Voltas Ltd - 28/07/2022,,5000,952.632485514,972.8,0,4864000,100837.57243,2.117029892710247682921428709181994401,Long,07/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2021-22,Advance Tax 2021 - 2022,,48981133,1,1,0,48981133,0,0,Long,07/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2022-23,Advance Tax 2022 - 2023,,15984556,1,1,0,15984556,0,0,Long,07/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TDSACCOUNT,Tax Deducted at Source,,10972173.811,1,1,0,10972173.811,0,0,Long,07/07/2022
CASH,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,CASH,Cash,,1555055898.253444,1,1,0,1555055898.253444,0,0,Long,07/07/2022
CASH,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,LIQUIDBEES,NIPPON INDIA ETF LIQUID BEES,INF732E01037,2451132.154,1000.19097118144,1000,0,2451132154,-468095.60331495202176,-1.9093471841124709042335808879601044546E-02,Long,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16004,ASTRAL LIMITED - 28/07/2022,,-5500,1701.798134736,1699.8,0,-9348900,10989.741048,-1.174131464370167914535718027119256162E-01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15970,Alkem Laboratories Ltd - 28/07/2022,,-200,3010.77593309,3120.85,0,-624170,-22014.813382,3.65600328142086278084783745669847382459E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15869,Ashok Leyland Ltd - 28/07/2022,,-440000,145.369719271477,147.15,0,-64746000,-783323.52055012,1.22465719645391718944080729193799954175E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16014,Aurobindo Pharma Ltd -OLD ISIN - 28/07/2022,,-18000,541.994999928333,548.75,0,-9877500,-121590.001290006,1.24632147391769319102807095622913266953E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15904,BIRLASOFT LIMITED NEW EQ RS. - 28/07/2022,,-81900,356.93963176746,334,0,-27354600,1878755.841754974,-6.4267539174256708931614674536779027152E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15959,Bajaj Finserv Limited - 28/07/2022,,-300,11141.467579821667,11980.9,0,-3594270,-251829.7260534999,7.53430743449481146789063880339391889069E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15980,Bandhan Bank Ltd - 28/07/2022,,-28800,267.534043500625,280.75,0,-8085600,-380619.547182,4.93991580527362885920611438731907095968E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15999,Bharat Petroleum Corporation Ltd - 28/07/2022,,-1800,321.74208495,328.8,0,-591840,-12704.24709,2.19365615508360619890363522056861713017E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15940,COFORGE LIMITED - 28/07/2022,,-5550,3634.347079348919,3616.3,0,-20070465,100161.29038650045,-4.9657005659877903819257396158361937393E-01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15907,City Union Bank - 28/07/2022,,-180000,136.427199363889,145.05,0,-26109000,-1552104.11449998,6.32044099440289063610934744263719486351E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15983,Cummins India Ltd - 28/07/2022,,-8400,1117.615363128571,1118.65,0,-9396660,-8690.9497200036,9.25753980808489373757357443131929098383E-02,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15866,Dr. Reddys Laboratories Ltd - 28/07/2022,,-13500,4396.594578881284,4324.35,0,-58378725,975301.814897334,-1.6431940126639257770888978327498605586E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15879,Godrej Consumer Products Ltd - 28/07/2022,,-22000,876.842065518182,858.5,0,-18887000,403525.441400004,-2.0918322967708559429053900667885945509E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15982,Grasim Industries Ltd - 28/07/2022,,-950,1328.292323205,1379.85,0,-1310857.5,-48979.79295525,3.88150077315796723271630074556499439104E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15888,HCL Technologies Ltd - 28/07/2022,,-44100,982.319403040055,984.05,0,-43396605,-76319.3259335745,1.7617456751736718744024631396503213924E-01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15963,HDFC Asset Management Company Ltd - 28/07/2022,,-33600,1778.020991750446,1911.2,0,-64216320,-4474814.6771850144,7.49029448288124201706891066352922729257E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15883,Hero MotoCorp Limited - 28/07/2022,,-13800,2704.597848817808,2812.1,0,-38806980,-1483529.6863142496,3.97479245312502479425722360593185256327E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15931,Hindalco Industries Ltd - 28/07/2022,,-75250,345.497954622862,362.4,0,-27270600,-1271878.9146296345,4.89208261611502231229237604261166210364E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15949,ICICI Bank Ltd - 28/07/2022,,-30250,712.591560725455,743.3,0,-22484825,-928930.28805498625,4.30940260410637242719800328652092444903E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15899,Indiabulls Housing Finance Ltd - 28/07/2022,,-48000,97.6350981175,96.9,0,-4651200,35284.70964,-7.5290354767231178636706407671009836019E-01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15900,Indian Hotels Co. - 28/07/2022,,-20110,230.084339786,244.5,0,-4916895,-289898.92690354,6.26538087181766263001201995243384347592E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15957,Info Edge India Ltd - 28/07/2022,,-7250,3764.496184219138,3925,0,-28456250,-1163652.6644112495,4.2636200948668245003196618495095145889E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15928,JSW Steel Ltd - 28/07/2022,,-74250,558.620165651839,576.85,0,-42831112.5,-1353565.20035095425,3.26336846914380393060420937306995132635E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15908,Kotak Mahindra Bank Ltd - 28/07/2022,,-34800,1682.237064226034,1745.3,0,-60736440,-2194590.1649340168,3.74875438872701835233044011313576746842E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15891,MRF Ltd - 28/07/2022,,-350,69526.576746993424,75265.4,0,-26342890,-2008588.1385523016,8.25414326652396716836332033438118493584E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15968,Mahanagar Gas Limited - 28/07/2022,,-49600,769.757676398548,792.4,0,-39303040,-1123059.2506320192,2.94148721028522248255598447584987447286E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15966,Mahindra and Mahindra Financial Services Ltd - 28/07/2022,,-224000,173.3082365125,185.9,0,-41641600,-2820555.0212,7.26553090660051153233847374499000847076E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15882,Maruti Suzuki India Ltd - 28/07/2022,,-31000,8505.958490209032,8629.3,0,-267508300,-3823586.803520008,1.45006009531956827573880624524253537157E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15864,Max Financial Services Limited - 28/07/2022,,-40950,791.000382181746,858.05,0,-35137147.5,-2745681.8496575013,8.47655947185727050916623768968176423062E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15969,MphasiS Limited  - 28/07/2022,,-2100,2271.119129095,2219.25,0,-4660425,108925.1710995,-2.2838576995152566999254272114878058494E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15988,Muthoot Finance Limited - 28/07/2022,,-13500,1057.168437461111,1050.25,0,-14178375,93398.9057249985,-6.5443095120454744493958054398143658898E-01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15958,Navin Fluorine International Ltd   - 28/07/2022,,-5850,3627.378071996538,3794.35,0,-22196947.5,-976785.7788202527,4.60310242520596456332001089775519100556E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,1351553463.750529,1,1,0,1351553463.750529,0,0,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15943,Oberoi Realty Ltd - 28/07/2022,,-42700,745.607887102951,794.9,0,-33942230,-2104773.2207039923,6.61099671149842769508489033775914907246E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16015,PI Industries Ltd - 28/07/2022,,-10750,2726.461997152326,2787.25,0,-29962937.5,-653471.0306124955,2.22955621281956222341801720875247068799E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15960,Pidilite Industries Ltd - 28/07/2022,,-7000,2119.633570017143,2235.25,0,-15646750,-809315.009879999,5.45454797556928327194535599701274818088E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15868,Shriram Transport Finance Co Ltd - 28/07/2022,,-7800,1265.865012800769,1239.55,0,-9668490,205257.0998459982,-2.0788166617028262256962431520900943167E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16000,Siemens Ltd - 28/07/2022,,-3575,2645.377229811539,2666.05,0,-9531128.75,-73905.153423748075,7.81467760268495316098249207266062445034E-01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15935,State Bank of India - 28/07/2022,,-171000,468.494589796803,488.25,0,-83490750,-3378175.144746687,4.21678513123606846412415435513275786707E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15945,Steel Authority of India Ltd - 28/07/2022,,-492000,69.449511012194,73.15,0,-35989800,-1820640.582000552,5.32831539613902424826980766382355039688E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15924,The Ramco Cements Limited - 28/07/2022,,-56100,623.124064710303,646.3,0,-36257430,-1300169.9697520017,3.7193131516228214714924812153209928277E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15979,Trent Ltd - 28/07/2022,,-4350,1076.948506415,1173,0,-5102550,-417823.99709475,8.91885665961328190584860517841029332461E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15937,United Breweries Ltd - 28/07/2022,,-22800,1442.506618727368,1627.3,0,-37102440,-4213289.0930160096,1.28105742374799962533223193054449135646E01,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16006,Whirlpool of India Ltd - 28/07/2022,,-3150,1548.484128575555,1654.45,0,-5211517.5,-333792.49498700175,6.84320035762475817780373290786108238768E00,Short,07/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15981,Wipro Ltd - 28/07/2022,,-6000,418.673033723333,422.65,0,-2535900,-23861.797660002,9.49897881241392291602454341830804979409E-01,Short,07/07/2022
